20101218,389.22
20101219,389.4
20101220,390.11
20101221,390.56
20101222,390.35
20101223,390.11
20101224,390.38
20101225,390.11
20101226,389.84
20101227,389.56
20101228,389.52
20101229,389.32
20101230,390.33
20101231,390.42
20110101,390.48
20110102,390.35
20110103,390.2
20110104,391.45
20110105,391.2
20110106,393.04
20110107,393.14
20110108,392.09
20110109,391.02
20110110,391.16
20110111,390.97
20110112,390.91
20110113,390.59
20110114,390.25
20110115,389.91
20110116,390.27
20110117,391.88
20110118,393.49
20110119,392.76
20110120,391.06
20110121,390.97
20110122,390.58
20110123,390.9
20110124,391.19
20110125,391.02
20110126,391.53
20110127,391.04
20110128,391.9
20110129,392.02
20110130,391.75
20110131,391.63
20110201,393.16
20110202,392.49
20110203,392.31
20110204,391.56
20110205,391.62
20110206,391.26
20110207,391.37
20110208,391.88
20110209,391.68
20110210,391.18
20110211,391.51
20110212,391.18
20110213,391.33
20110214,391.41
20110215,391.66
20110216,391.92
20110217,391.81
20110218,391.85
20110219,391.56
20110220,391.86
20110221,391.49
20110222,391.75
20110223,391.94
20110224,392.28
20110225,392.45
20110226,392.6
20110227,392.41
20110228,392.64
20110301,392.41
20110302,392.36
20110303,391.88
20110304,391.17
20110305,391.55
20110306,391.47
20110307,391.51
20110308,391.34
20110309,391.35
20110310,391.47
20110311,391.57
20110312,394.47
20110313,392.5
20110314,392.18
20110315,391.97
20110316,392.75
20110317,392.67
20110318,392.47
20110319,392.9
20110320,392.13
20110321,392.14
20110322,392.12
20110323,392.31
20110324,392.84
20110325,395.83
20110326,395.53
20110327,395.24
20110328,394.27
20110329,394.45
20110330,393.9
20110331,393.36
20110401,393.43
20110402,393.24
20110403,393.26
20110404,393.67
20110405,393.24
20110406,393.38
20110407,393.55
20110408,391.41
20110409,392.5
20110410,391.91
20110411,392.08
20110412,393.87
20110413,392.76
20110414,393.22
20110415,393.54
20110416,394.21
20110417,394.23
20110418,394.26
20110419,393.48
20110420,392.76
20110421,393.32
20110422,393.89
20110423,392.65
20110424,393.62
20110425,392.51
20110426,392.56
20110427,392.61
20110428,394.08
20110429,393.77
20110430,393.27
20110501,393.51
20110502,392.81
20110503,392.95
20110504,395.55
20110505,394.67
20110506,395.35
20110507,393.89
20110508,392.44
20110509,392.51
20110510,392.64
20110511,392.58
20110512,392.58
20110513,393.65
20110514,393.81
20110515,394.17
20110516,394.92
20110517,395.07
20110518,394.77
20110519,394.89
20110520,395.06
20110521,395.49
20110522,395.06
20110523,395.17
20110524,395.3
20110525,394.87
20110526,395.17
20110527,394.97
20110528,393.39
20110529,394.1
20110530,394.08
20110531,394.16
20110601,393.82
20110602,394.36
20110603,394.35
20110604,394.47
20110605,394.32
20110606,394.17
20110607,394.02
20110608,393.47
20110609,393.25
20110610,393.38
20110611,393.34
20110612,393.44
20110613,393.58
20110614,393.55
20110615,393.3
20110616,393.89
20110617,394.36
20110618,394.43
20110619,393.94
20110620,393.75
20110621,393.81
20110622,393.52
20110623,392.92
20110624,392.83
20110625,394
20110626,393.85
20110627,393.76
20110628,393.81
20110629,393.06
20110630,393.43
20110701,393
20110702,393.21
20110703,393.4
20110704,393.54
20110705,393.14
20110706,393.7
20110707,393.87
20110708,393.42
20110709,393.44
20110710,393.56
20110711,392.31
20110712,392.68
20110713,393.05
20110714,393.42
20110715,393.79
20110716,393.48
20110717,392.67
20110718,391.85
20110719,391.78
20110720,391.92
20110721,390.79
20110722,390.47
20110723,391.08
20110724,391.65
20110725,391.96
20110726,392.27
20110727,391.55
20110728,392.14
20110729,392.22
20110730,392.05
20110731,391.82
20110801,391.61
20110802,391.34
20110803,390.44
20110804,391.18
20110805,390.76
20110806,391.2
20110807,390.47
20110808,390.93
20110809,390.43
20110810,390.66
20110811,390.49
20110812,390.32
20110813,390.14
20110814,389.97
20110815,389.87
20110816,390.77
20110817,390.65
20110818,389.14
20110819,390.39
20110820,390.17
20110821,389.94
20110822,389.77
20110823,389.56
20110824,389.61
20110825,389.25
20110826,389.28
20110827,388.35
20110828,389.33
20110829,389.38
20110830,389.44
20110831,389.49
20110901,389.66
20110902,389.59
20110903,389.52
20110904,389.63
20110905,388.25
20110906,388.6
20110907,388.94
20110908,389.07
20110909,389.21
20110910,389.34
20110911,389.23
20110912,389.11
20110913,389.33
20110914,389.14
20110915,388.99
20110916,388.9
20110917,389.39
20110918,389.34
20110919,389.26
20110920,389.13
20110921,388.85
20110922,389.23
20110923,388.9
20110924,388.87
20110925,388.48
20110926,388.57
20110927,388.57
20110928,388.57
20110929,388.75
20110930,388.81
20111001,388.95
20111002,388.9
20111003,388.85
20111004,389
20111005,388.9
20111006,388.44
20111007,388.62
20111008,388.69
20111009,388.57
20111010,389.02
20111011,388.71
20111012,388.45
20111013,388.64
20111014,388.9
20111015,389.33
20111016,389.15
20111017,388.82
20111018,389.05
20111019,388.9
20111020,389.07
20111021,388.98
20111022,389.26
20111023,389.29
20111024,389
20111025,389.24
20111026,389.31
20111027,389.17
20111028,389.37
20111029,389.33
20111030,389.54
20111031,389.47
20111101,389.75
20111102,389.7
20111103,389.65
20111104,389.63
20111105,389.53
20111106,389.48
20111107,389.55
20111108,389.67
20111109,389.71
20111110,389.74
20111111,389.75
20111112,390.39
20111113,390.21
20111114,390.56
20111115,390.44
20111116,390.56
20111117,390.69
20111118,390.33
20111119,390.39
20111120,390.55
20111121,390.72
20111122,390.59
20111123,390.53
20111124,390.38
20111125,390.41
20111126,390.36
20111127,391.17
20111128,391.56
20111129,391.07
20111130,391.38
20111201,391.13
20111202,390.86
20111203,390.87
20111204,391.06
20111205,391.07
20111206,391.54
20111207,391.18
20111208,391.3
20111209,391.66
20111210,391.72
20111211,392.15
20111212,391.88
20111213,391.49
20111214,391.99
20111215,392.06
20111216,392.28
20111217,392.5
20111218,392.18
20111219,392.48
20111220,392.62
20111221,392.6
20111222,392.59
20111223,392.57
20111224,391.89
20111225,391.9
20111226,392.71
20111227,392.56
20111228,391.8
20111229,392.3
20111230,392.01
20111231,392.15
20120101,392.09
20120102,392.34
20120103,393.01
20120104,393.22
20120105,393.46
20120106,393.76
20120107,392.83
20120108,392.25
20120109,392.31
20120110,393.11
20120111,393.56
20120112,394.01
20120113,392.92
20120114,395.64
20120115,394.8
20120116,392.98
20120117,392.33
20120118,392.35
20120119,392.29
20120120,393.01
20120121,393.05
20120122,392.92
20120123,393.27
20120124,393.54
20120125,393.63
20120126,393.69
20120127,393.37
20120128,392.96
20120129,393.19
20120130,392.71
20120131,392.63
20120201,393.62
20120202,393.82
20120203,393.65
20120204,393.48
20120205,392.28
20120206,392.12
20120207,392.03
20120208,392.79
20120209,396.8
20120210,396.76
20120211,393.19
20120212,392.88
20120213,393.06
20120214,392.97
20120215,393.55
20120216,393.92
20120217,393.69
20120218,394.36
20120219,395.27
20120220,393.63
20120221,394.5
20120222,395.37
20120223,394.65
20120224,393.94
20120225,393.98
20120226,393.75
20120227,393.83
20120228,393.83
20120229,395.62
20120301,394.1
20120302,393.97
20120303,394.69
20120304,394.44
20120305,394.24
20120306,393.43
20120307,393.09
20120308,393.43
20120309,393.2
20120310,393.03
20120311,393.09
20120312,393.49
20120313,393.65
20120314,394.42
20120315,394.98
20120316,395.23
20120317,395.01
20120318,394.32
20120319,394.94
20120320,395.18
20120321,394.24
20120322,394.59
20120323,394.79
20120324,395.46
20120325,395.27
20120326,395.09
20120327,395.97
20120328,395.24
20120329,394.67
20120330,394.78
20120331,394.96
20120401,394.94
20120402,395.08
20120403,395.02
20120404,395.04
20120405,395.95
20120406,395.7
20120407,395.48
20120408,395.94
20120409,396.4
20120410,397.78
20120411,397.68
20120412,396.59
20120413,395.4
20120414,395.86
20120415,396.28
20120416,395.78
20120417,395.71
20120418,396.21
20120419,396.38
20120420,396.14
20120421,396.59
20120422,396.55
20120423,397.06
20120424,396.75
20120425,396.49
20120426,396.63
20120427,396.48
20120428,396.31
20120429,396.65
20120430,396.65
20120501,397.01
20120502,396.77
20120503,397.39
20120504,396.95
20120505,396.99
20120506,396.94
20120507,396.96
20120508,397.29
20120509,397.09
20120510,397.08
20120511,397.2
20120512,397.31
20120513,397.42
20120514,397.01
20120515,396.98
20120516,397.17
20120517,397.32
20120518,396.94
20120519,396.08
20120520,396.54
20120521,395.53
20120522,396.53
20120523,396.72
20120524,395.2
20120525,395.77
20120526,396.53
20120527,397.1
20120528,396.63
20120529,396.37
20120530,395.37
20120531,396.06
20120601,396.75
20120602,395.55
20120603,396.79
20120604,396.11
20120605,395.6
20120606,395.71
20120607,395.07
20120608,394.88
20120609,395.97
20120610,396.78
20120611,396.51
20120612,396.5
20120613,396.5
20120614,395.91
20120615,396.17
20120616,395.55
20120617,394.62
20120618,395.48
20120619,395.83
20120620,395.91
20120621,395.96
20120622,395.81
20120623,395.4
20120624,395.71
20120625,395.61
20120626,395.38
20120627,395.71
20120628,395.53
20120629,395.36
20120630,393.75
20120701,394.49
20120702,395.22
20120703,394.83
20120704,394.91
20120705,395.16
20120706,394.95
20120707,394.67
20120708,394.52
20120709,394.37
20120710,394.77
20120711,394.48
20120712,394.5
20120713,394.24
20120714,393.83
20120715,394.62
20120716,394.18
20120717,394.53
20120718,394.04
20120719,394.71
20120720,394.63
20120721,394.55
20120722,394.51
20120723,393.78
20120724,393.94
20120725,394.1
20120726,394.04
20120727,393.99
20120728,393.93
20120729,393.86
20120730,393.57
20120731,392.92
20120801,393.04
20120802,393.35
20120803,393.64
20120804,393.64
20120805,393.44
20120806,393.23
20120807,393.42
20120808,393.38
20120809,392.98
20120810,393.49
20120811,392.94
20120812,393.15
20120813,392.52
20120814,392
20120815,392.34
20120816,392.46
20120817,392.55
20120818,392.44
20120819,392.22
20120820,390.41
20120821,390.41
20120822,391.62
20120823,391.51
20120824,391.52
20120825,391.85
20120826,391.66
20120827,391.67
20120828,391.93
20120829,391.82
20120830,391.82
20120831,391.91
20120901,391.72
20120902,391.93
20120903,392.01
20120904,391.96
20120905,392.13
20120906,391.81
20120907,391.57
20120908,391.34
20120909,390.64
20120910,390.17
20120911,390.6
20120912,391.03
20120913,391.59
20120914,391.24
20120915,390.76
20120916,390.67
20120917,390.34
20120918,390.54
20120919,390.68
20120920,391.04
20120921,391.19
20120922,391.06
20120923,390.93
20120924,390.92
20120925,390.95
20120926,390.94
20120927,390.87
20120928,390.8
20120929,390.81
20120930,390.82
20121001,390.46
20121002,390.71
20121003,390.76
20121004,390.9
20121005,391.01
20121006,391.01
20121007,391.1
20121008,390.94
